Value,Index
0.09021424502134323,120
0.09013916552066803,964
0.09012112766504288,1067
0.0898570865392685,7208
0.08960971236228943,356
0.08950315415859222,8435
0.08919425308704376,1437
0.08910298347473145,24
0.08895732462406158,1531
0.08880680054426193,3056
0.08870281279087067,9335
0.08860702812671661,87
0.08850273489952087,2377
0.08829043805599213,25
0.08818085491657257,131
0.08806213736534119,28586
0.08799391239881516,4876
0.08779875189065933,1743
0.08761414140462875,69
0.08591543883085251,3169
0.08574053645133972,11491
0.08548886328935623,664
0.08540710061788559,10980
0.08519192785024643,1195
0.0847727581858635,55
0.08471020311117172,304
0.08432333171367645,26472
0.08429820835590363,78
0.0842069536447525,1081
0.0841975212097168,405
0.08403261750936508,10358
0.08400566130876541,3651
0.08398082852363586,37
0.08396770805120468,4545
0.08378883451223373,3857
0.08370336145162582,7970
0.08331716805696487,15
0.08312833309173584,1593
0.08311418443918228,29473
0.08304348587989807,28094
0.08300228416919708,956
0.0829910859465599,251
0.0828067883849144,28269
0.08265327662229538,1686
0.0826282948255539,2623
0.08251667022705078,2655
0.08242563158273697,1579
0.0823262482881546,31552
0.08225209265947342,2802
0.08224981278181076,714
0.08222461491823196,15833
0.0821327194571495,16920
0.08188880980014801,32312
0.08175504952669144,5329
0.08151697367429733,43
0.0814654603600502,766
0.08136647939682007,7939
0.08130918443202972,10483
0.08126406371593475,1411
0.0812608078122139,9643
0.0809854045510292,13332
0.08081020414829254,1006
0.08079379796981812,631
0.08077257871627808,67
0.08048585057258606,3361
0.08032327890396118,460
0.08012813329696655,22597
0.08012323081493378,9325
0.08006177097558975,17865
0.07984722405672073,959
0.0797889307141304,18494
0.07964882999658585,8608
0.07942069321870804,2460
0.0788705125451088,1708
0.07882184535264969,1325
0.07863571494817734,3493
0.07836627960205078,746
0.07815348356962204,244
0.0780012458562851,7201
0.07766831666231155,427
0.07756484299898148,1086
0.07722266018390656,4010
0.07686738669872284,4320
0.07664379477500916,1306
0.07651607692241669,889
0.0764617845416069,202
0.07637293636798859,641
0.07627848535776138,2790
0.07609980553388596,38
0.07566410303115845,109
0.07557061314582825,5636
0.07545414566993713,13584
0.07537823915481567,2104
0.07507959008216858,606
0.0750032514333725,466
0.07482720911502838,5604
0.07463300973176956,495
0.0736490860581398,3992
0.07352592796087265,23
0.07239101082086563,546
0.07181233912706375,1705
0.0707966759800911,568
0.07042469829320908,62
0.06956996023654938,4954
0.06913324445486069,27515
0.06875275820493698,442
0.06811521202325821,7111
0.06807173788547516,878
0.06785155087709427,319
0.0678282156586647,393
0.06717302650213242,8311
0.0635705515742302,14721
0.06264510750770569,2013
0.0623064748942852,143
0.06160888820886612,431
0.06022091582417488,4556
0.059666045010089874,58
0.057434022426605225,20601
0.05714126303792,21152
0.05682373046875,170
0.056662850081920624,26
0.05524193495512009,432
