Value,Index
0.1049228385090828,1493
0.1048981100320816,3805
0.10469736158847809,608
0.1046597808599472,335
0.10465123504400253,350
0.10460054129362106,1245
0.10420607775449753,467
0.10412349551916122,372
0.1036021038889885,319
0.10350785404443741,2973
0.10348813235759735,233
0.10336629301309586,18257
0.10309480130672455,3306
0.10296812653541565,213
0.10290506482124329,1250
0.10285341739654541,464
0.1027751937508583,8942
0.10242407768964767,1144
0.10232621431350708,6357
0.10227145999670029,5540
0.10226265341043472,26656
0.101459801197052,263
0.10140794515609741,157
0.10124872624874115,33
0.10097157210111618,324
0.10078512132167816,52
0.1005885973572731,615
0.1004970595240593,1166
0.10048594325780869,10924
0.10039806365966797,120
0.10030851513147354,20012
0.10029210150241852,3529
0.10028769075870514,555
0.10016317665576935,253
0.1001569926738739,2655
0.10015664249658585,383
0.1000867486000061,35524
0.09996740520000458,6058
0.09993070363998413,12
0.09988322854042053,2413
0.09953870624303818,3464
0.09948506951332092,970
0.09928261488676071,88
0.09923310577869415,2423
0.09920637309551239,70
0.09914994239807129,4
0.0990833044052124,3026
0.09900239109992981,110
0.09897308051586151,13106
0.09896232932806015,13
0.0988534688949585,251
0.09877987951040268,39
0.09866765886545181,334
0.0986107736825943,67
0.09860260039567947,23
0.09858627617359161,937
0.09854865819215775,2857
0.0985480472445488,24877
0.09836428612470627,1451
0.09826434403657913,3716
0.09815725684165955,216
0.09808366745710373,430
0.09789472818374634,5704
0.0977710410952568,42
0.0973677933216095,1303
0.09730608016252518,1219
0.09726683050394058,6460
0.0968698188662529,26555
0.09676375240087509,218
0.09670324623584747,1049
0.09640205651521683,1058
0.09622669965028763,1994
0.09622658789157867,187
0.09605716168880463,32909
0.095978744328022,66
0.09591283649206161,214
0.09584930539131165,633
0.09554928541183472,795
0.09550011157989502,118
0.09518968313932419,158
0.09516185522079468,1722
0.09512897580862045,1067
0.094942606985569,389
0.09489435702562332,13427
0.09446056187152863,940
0.09440683573484421,2047
0.09435518085956573,106
0.0941140428185463,650
0.09404563158750534,761
0.0939360186457634,1312
0.09380210191011429,357
0.09379950910806656,1095
0.09375269711017609,4558
0.09359440952539444,492
0.09357567131519318,141
0.09356142580509186,2682
0.09330811351537704,169
0.09313920885324478,1476
0.09300415962934494,1946
0.09283296763896942,36
0.09280098229646683,444
0.09238441288471222,532
0.0923728495836258,42378
0.09163475781679153,76
0.09161882847547531,49
0.09153872728347778,5848
0.09147857874631882,4352
0.09129457920789719,71
0.09100916981697083,613
0.09094090014696121,15303
0.09091050177812576,185
0.09085261821746826,1687
0.0906812772154808,355
0.09039207547903061,2895
0.0903872475028038,6920
0.09037703275680542,173
0.09032022953033447,5660
0.09018407762050629,1804
0.09017159789800644,54
0.09001182019710541,978
0.0898292139172554,11
0.08975964784622192,239
0.08970744907855988,3280
0.0896853655576706,276
0.08964148908853531,6396
0.08954387158155441,3735
0.08935326337814331,19
0.08893690258264542,57
0.08891436457633972,44759
0.08887957781553268,82
0.08870832622051239,1304
0.08862482011318207,114
0.08861007541418076,6902
0.08849424123764038,1289
0.08840633928775787,8394
0.0882643461227417,23150
0.0880197137594223,624
0.08797522634267807,2969
0.08793266862630844,7704
0.08793075382709503,16733
0.08774945139884949,713
0.08771669119596481,521
0.08761881291866302,15128
0.08759631216526031,29907
0.08747006207704544,230
0.08743739128112793,14769
0.08742513507604599,966
0.087392657995224,6477
0.0872190073132515,16482
0.08689525723457336,6134
0.0865265354514122,701
0.08642780780792236,9397
0.08617616444826126,410
0.08587462455034256,3160
0.08584684133529663,5509
0.08583252131938934,3653
0.08579454571008682,3277
0.08517973870038986,10625
0.08513808250427246,15934
0.08507668972015381,51
0.08504529297351837,41
0.08502764999866486,814
0.08489187806844711,782
0.08482888340950012,2665
0.08466009795665741,235
0.08433275669813156,3477
0.08421976864337921,531
0.08413662761449814,13977
0.08401863276958466,21492
0.08401522785425186,2162
0.0840112641453743,11295
0.0839839056134224,1708
0.08384031057357788,785
0.08329612016677856,20210
0.08283423632383347,268
0.08275152742862701,14332
0.08275110274553299,46636
0.0826653242111206,6904
0.08254121243953705,15204
0.08250058442354202,843
0.0823427140712738,712
0.0822596400976181,135
0.08216502517461777,18
0.08200418949127197,975
0.08196896314620972,202
0.08183310180902481,3969
0.08176086843013763,3127
0.0817003846168518,9572
0.08162888139486313,17278
0.08127342909574509,32
0.08114344626665115,31
0.08110839128494263,1536
0.08105446398258209,2345
0.08047624677419662,571
0.08045966923236847,10905
0.08015754818916321,95
0.08007662743330002,7043
0.08003444969654083,3825
0.07982656359672546,256
0.07980768382549286,3509
0.07962048053741455,115
0.07951352745294571,2539
0.07926954329013824,920
0.07864251732826233,4154
0.07859200984239578,2242
0.07835592329502106,11986
0.0783192440867424,352
0.0782429650425911,1379
0.07799422740936279,44486
0.07757926732301712,2247
0.07738248258829117,487
0.07734493911266327,2570
0.0770205408334732,1627
0.07679624855518341,614
0.07674022763967514,15016
0.07659202069044113,270
0.07645255327224731,4371
0.07622423022985458,15
0.0752880722284317,1030
0.07525566965341568,22449
0.07492273300886154,447
0.07484837621450424,98
0.07484390586614609,6203
0.07477644085884094,450
0.07435459643602371,1736
0.07410522550344467,1571
0.07404664903879166,1906
0.07358885556459427,7214
0.07346353679895401,300
0.07342205941677094,2887
0.07296531647443771,7899
0.07196074724197388,4688
0.0716388002038002,11882
0.07101217657327652,1082
0.07086360454559326,381
0.07081156224012375,86
0.07077711820602417,2277
0.07044151425361633,26965
0.0703229308128357,9652
0.07029543071985245,446
0.07021430879831314,490
0.0699981153011322,1437
0.06993968039751053,4355
0.06922294199466705,366
0.06875051558017731,5956
0.06870285421609879,262
0.0686386302113533,183
0.06855005770921707,171
0.06839926540851593,7567
0.06777505576610565,39554
0.06751982867717743,11487
0.06750766187906265,1244
0.06749183684587479,43
0.06747541576623917,3549
0.06731732189655304,6444
0.06720703095197678,3236
0.06705630570650101,1039
0.06662983447313309,78
0.06658992171287537,36926
0.06653695553541183,1583
0.06642967462539673,7263
0.06595181673765182,6076
0.06584610044956207,34015
0.06471143662929535,23566
0.06458549201488495,243
0.06430524587631226,8013
0.06421654671430588,5988
0.06364648789167404,17660
0.06360755860805511,56
0.063246950507164,30157
0.06302501261234283,175
0.06286884099245071,17651
0.062405362725257874,188
0.06227637827396393,9872
0.06223040074110031,15604
0.06218665838241577,12675
0.06211245432496071,22232
0.0615105926990509,19663
0.060795433819293976,11087
0.06078992411494255,9865
0.06070060655474663,908
0.060684528201818466,10849
0.060407087206840515,5128
0.059593744575977325,194
0.0593520812690258,469
0.05931349843740463,2036
0.059045784175395966,7887
0.0588914155960083,22145
0.05886208638548851,309
0.058138977736234665,3918
0.057877201586961746,33869
0.05782904475927353,317
0.057480718940496445,8197
0.057033244520425797,2070
0.0568714439868927,42718
0.056701935827732086,479
0.05647870898246765,898
0.055529724806547165,3885
0.05537124350667,275
0.054519057273864746,2333
0.05391329154372215,2303
0.053144972771406174,11607
0.050340138375759125,1973
0.05023674666881561,4015
0.050144147127866745,1870
0.049869734793901443,18268
0.04850855842232704,3145
0.04565535485744476,20517
0.045469194650650024,4112
