Value,Index
0.09113014489412308,10314
0.09098232537508011,1250
0.09097804874181747,13584
0.0908164456486702,28234
0.09064392000436783,1299
0.0906340554356575,179
0.09058065712451935,159
0.09044285863637924,1242
0.09034401923418045,2185
0.0901717096567154,1515
0.09016479551792145,402
0.09013622999191284,341
0.08994771540164948,59
0.08994673937559128,30988
0.08986829221248627,423
0.08979706466197968,348
0.08973340690135956,2748
0.08972194790840149,3771
0.08954786509275436,3709
0.08944056183099747,2847
0.0894099697470665,626
0.08938243985176086,6323
0.0891510471701622,114
0.08911269903182983,575
0.08904567360877991,34
0.08900704979896545,527
0.08864430338144302,15
0.08863011747598648,106
0.08860650658607483,965
0.08834532648324966,9178
0.088338203728199,465
0.08810916543006897,120
0.08794546872377396,37463
0.08752778172492981,1837
0.08746381103992462,74
0.08726507425308228,58
0.08682221919298172,761
0.08657576143741608,1437
0.08639593422412872,66
0.08629953116178513,683
0.08627400547266006,6014
0.08627071976661682,101
0.08618058264255524,1017
0.08605590462684631,1158
0.08599401265382767,198
0.08574056625366211,24265
0.08542834222316742,173
0.08539247512817383,4
0.08536288887262344,25247
0.08512755483388901,383
0.08501991629600525,107
0.08492157608270645,2073
0.08488863706588745,1930
0.08485046774148941,516
0.08478035777807236,612
0.08462061733007431,319
0.08452184498310089,61
0.08351600170135498,89
0.08338574320077896,1654
0.08309906721115112,1493
0.08288383483886719,19791
0.08288325369358063,10985
0.08269612491130829,205
0.0822485014796257,936
0.08224739134311676,157
0.08203593641519547,99
0.08195743709802628,638
0.08194708079099655,5844
0.08186699450016022,1705
0.08181971311569214,790
0.08169513195753098,16425
0.0816473737359047,3019
0.081466905772686,1532
0.0813271775841713,633
0.08102608472108841,115
0.08081643283367157,17304
0.08046858012676239,35524
0.08016569167375565,70
0.07966382056474686,741
0.07947543263435364,22
0.07936815917491913,146
0.07927513867616653,432
0.07863891124725342,36
0.07855937629938126,2156
0.07846025377511978,7397
0.07844386249780655,2160
0.07837944477796555,2437
0.07821015268564224,357
0.0781007781624794,10105
0.07801654934883118,32
0.07799942791461945,1249
0.07799821346998215,3189
0.07742930203676224,1346
0.0771440640091896,23979
0.07698766887187958,39
0.07697327435016632,619
0.07694113999605179,1091
0.07688120752573013,23
0.07661373168230057,723
0.07658185064792633,72
0.07653181254863739,891
0.07647241652011871,2991
0.07640158385038376,20910
0.07636528462171555,64
0.07631795853376389,190
0.07616542279720306,11032
0.07607096433639526,701
0.07605281472206116,24136
0.07597251981496811,43
0.07596386969089508,1388
0.07588471472263336,2530
0.07568278163671494,5342
0.07546880096197128,1095
0.07534406334161758,6134
0.07531969249248505,156
0.07512373477220535,1114
0.07512062788009644,457
0.07498223334550858,109
0.07492373883724213,314
0.07473279535770416,921
0.07434996217489243,1620
0.07432916760444641,3149
0.07425931841135025,2282
0.07419990748167038,2099
0.07402187585830688,2125
0.073957659304142,24328
0.07366826385259628,18308
0.07360526919364929,639
0.07333383709192276,51
0.07332692295312881,24494
0.07325804233551025,3474
0.07325225323438644,3488
0.07313750684261322,13453
0.07312991470098495,26
0.073092982172966,11081
0.07254602760076523,923
0.07249549776315689,123
0.07241180539131165,306
0.07231995463371277,2173
0.0723123773932457,8354
0.07206398248672485,167
0.07202501595020294,6042
0.07189910113811493,23046
0.07184577733278275,182
0.07172789424657822,1320
0.07129310816526413,15044
0.07124112546443939,1338
0.0707693099975586,1337
0.07068715989589691,68
0.07068116962909698,285
0.0706116259098053,1042
0.07060353457927704,218
0.0705428421497345,288
0.07054251432418823,581
0.07043095678091049,20228
0.07041031867265701,1706
0.07040951400995255,192
0.06995275616645813,3225
0.06990019977092743,1741
0.06988514214754105,33
0.06987344473600388,3163
0.06979657709598541,4460
0.06973308324813843,8927
0.06959940493106842,122
0.0695423036813736,802
0.06947574764490128,27365
0.06940986961126328,23445
0.0692024901509285,2014
0.0691145583987236,970
0.06907857209444046,7723
0.0687175840139389,2623
0.06870108097791672,10301
0.06865497678518295,650
0.06854847073554993,31231
0.06829812377691269,2370
0.06801824271678925,2242
0.06776564568281174,594
0.06762079149484634,184
0.06744440644979477,5851
0.06740707904100418,10017
0.06722365319728851,147
0.06713881343603134,1810
0.06704273819923401,217
0.06690959632396698,443
0.06686010211706161,731
0.06672541052103043,2518
0.0666654035449028,12158
0.06653610616922379,739
0.06647060811519623,821
0.06633385270833969,7138
0.06587483733892441,10348
0.0656411200761795,8761
0.06545662134885788,293
0.0649525597691536,23602
0.06494903564453125,30318
0.06493600457906723,54
0.06490738689899445,1933
0.06489548087120056,4909
0.06422224640846252,35823
0.0640694722533226,39700
0.06401300430297852,282
0.06398239731788635,460
0.0632423385977745,1517
0.06316009163856506,888
0.06307714432477951,3143
0.06292562186717987,18644
0.06279826909303665,1228
0.06277703493833542,14188
0.06200204789638519,27772
0.061163224279880524,784
0.06081805005669594,3122
0.06068439036607742,2084
0.060400355607271194,818
0.059570278972387314,25118
0.059472616761922836,5954
0.05945068225264549,14791
0.05606301873922348,11773
0.0557355135679245,225
0.054292380809783936,2827
0.05387050658464432,82
0.05313348397612572,455
0.05185336992144585,918
0.051492489874362946,281
0.051400959491729736,400
0.05131419748067856,19969
0.05056605860590935,3820
0.0504581518471241,4329
0.04966543987393379,2333
0.04738473892211914,5692
0.045809630304574966,22880
0.04483890160918236,877
