Value,Index
0.08522571623325348,5753
0.08508532494306564,43
0.08505165576934814,7615
0.0849553644657135,10490
0.08484569936990738,13
0.08480319380760193,351
0.08459263294935226,6063
0.08450601994991302,874
0.08448164165019989,1317
0.0843040943145752,3750
0.08377198874950409,192
0.08367151767015457,38
0.0835418850183487,439
0.08330036699771881,187
0.0832560732960701,9178
0.08266771584749222,171
0.082628034055233,41
0.08240068703889847,23594
0.08236471563577652,6323
0.08231119811534882,8373
0.08227299898862839,30981
0.08213521540164948,237
0.08169212192296982,15
0.0813535526394844,159
0.08091408014297485,13223
0.0804976224899292,2297
0.08022995293140411,3017
0.07995013147592545,20673
0.07920307666063309,33813
0.07918957620859146,750
0.078717902302742,6444
0.0787021741271019,12213
0.07856112718582153,25115
0.07810436934232712,4084
0.07807597517967224,938
0.07804940640926361,15794
0.07789094746112823,1582
0.07759923487901688,1230
0.07758842408657074,11046
0.07731124758720398,753
0.07725970447063446,2827
0.07721597701311111,6419
0.07687954604625702,212
0.07643942534923553,39
0.07622671872377396,335
0.07619637250900269,5138
0.07615118473768234,12771
0.0761038213968277,22563
0.07607010006904602,24757
0.07606755942106247,4681
0.07576749473810196,32
0.07569995522499084,15923
0.07550465315580368,191
0.07547545433044434,202
0.07502348721027374,13657
0.0750119686126709,7326
0.07497285306453705,219
0.07441796362400055,22403
0.074325792491436,33103
0.0741925835609436,9289
0.07408806681632996,7376
0.07373702526092529,108
0.07368528842926025,29747
0.07368490844964981,3761
0.07366790622472763,19951
0.07353907823562622,129
0.07352393120527267,2616
0.07348271459341049,1189
0.07331215590238571,299
0.07307539880275726,118
0.07261170446872711,18691
0.07246800512075424,1646
0.07232357561588287,745
0.07229600101709366,65
0.072274349629879,308
0.0718231201171875,169
0.07151123881340027,31
0.07142041623592377,11475
0.07133317738771439,16698
0.07119536399841309,26977
0.07100777328014374,7658
0.07098287343978882,7733
0.07064129412174225,119
0.07034342736005783,41362
0.07030374556779861,7186
0.07013772428035736,77
0.0697093978524208,6125
0.06943029910326004,241
0.06939776986837387,475
0.06921866536140442,379
0.06909456104040146,10497
0.06894967705011368,8855
0.06885173171758652,7233
0.06863944977521896,102
0.0685976967215538,267
0.06858208775520325,15653
0.06839118897914886,512
0.06831321120262146,1747
0.06815667450428009,14147
0.06813282519578934,1423
0.06788821518421173,5078
0.06783696264028549,322
0.06756561994552612,6854
0.06735248118638992,683
0.06646981835365295,13405
0.06645675003528595,92
0.06625677645206451,196
0.06609965860843658,2850
0.06581803411245346,1082
0.06560584157705307,12258
0.06519634276628494,347
0.06485559791326523,43160
0.06462652236223221,8810
0.06444502621889114,156
0.06435000151395798,11372
0.06433484703302383,6343
0.0639854148030281,19922
0.06389736384153366,6043
0.06364806741476059,29
0.06317778676748276,6623
0.06287850439548492,6978
0.06252548843622208,243
0.062256790697574615,11244
0.0612327866256237,460
0.06101580709218979,3418
0.06076511740684509,443
0.06017317250370979,1567
0.05971353128552437,1490
0.05930125340819359,45637
0.05908973515033722,2765
0.05891534686088562,11978
0.058781348168849945,2446
0.05820179730653763,697
0.0580124631524086,555
0.05783408135175705,247
0.05774492025375366,56
0.05765356495976448,426
0.057474683970212936,46054
0.05747220665216446,4007
0.05680617317557335,333
0.05678263679146767,263
0.05670813471078873,1415
0.056337397545576096,5114
0.055838827043771744,4410
0.05500270798802376,5992
0.05496658384799957,8733
0.054856911301612854,417
0.05481430143117905,27911
0.05363256484270096,39760
0.05346235632896423,33195
0.053254108875989914,2904
0.05297056958079338,3774
0.05234414339065552,5666
0.05230792984366417,3220
0.05205589905381203,5139
0.05203722044825554,7098
0.05096358805894852,343
0.049498770385980606,23183
0.04765325039625168,887
0.04716022312641144,579
0.04593222588300705,15604
