Value,Index
0.08349651098251343,1169
0.0834544226527214,64
0.08320920169353485,2961
0.08319316804409027,196
0.08309001475572586,5069
0.0830545574426651,120
0.08297564089298248,144
0.08295983821153641,2142
0.08282207697629929,393
0.0826648399233818,1413
0.08266401290893555,1888
0.08262098580598831,223
0.08259444683790207,12
0.08242018520832062,430
0.08228446543216705,55
0.08211658149957657,40101
0.08195216953754425,16326
0.08192729949951172,47
0.08180191367864609,29
0.08175691962242126,1973
0.08173999190330505,9285
0.08160573989152908,304
0.08153603225946426,1887
0.08152718096971512,11653
0.08149708807468414,13102
0.08146505802869797,66
0.08131103962659836,7107
0.08126047998666763,7528
0.08122576028108597,19342
0.08121104538440704,106
0.08113390952348709,5035
0.08111763745546341,11667
0.08109087496995926,341
0.08105252683162689,32772
0.08102759718894958,2810
0.08093386888504028,2149
0.08087152242660522,10105
0.08079066127538681,14798
0.08077417314052582,526
0.08062867075204849,8115
0.08058977127075195,3995
0.08057226240634918,3160
0.08053809404373169,1178
0.08051683753728867,6906
0.08046592026948929,964
0.08041994273662567,14677
0.08038502931594849,1422
0.08035515248775482,41
0.08030056208372116,26566
0.08022372424602509,448
0.08020582795143127,4634
0.08005509525537491,3094
0.07994028925895691,26020
0.07971060276031494,17420
0.07937642931938171,284
0.07928118854761124,856
0.07923974096775055,608
0.07912152260541916,44885
0.07890309393405914,927
0.0787489265203476,171
0.07874459773302078,7328
0.07854275405406952,3273
0.07834461331367493,12956
0.0782945305109024,3215
0.07828884571790695,3038
0.07828434556722641,29884
0.07821201533079147,1050
0.07821007072925568,621
0.07812300324440002,1437
0.07809857279062271,597
0.0780825987458229,2732
0.07805201411247253,577
0.07800177484750748,4376
0.0779176726937294,278
0.07781727612018585,898
0.0775846391916275,29205
0.07755385339260101,1598
0.07738599181175232,27070
0.07731087505817413,43808
0.07715640217065811,4483
0.07685733586549759,32456
0.07665109634399414,632
0.07663270086050034,1389
0.07637263089418411,675
0.07631933689117432,33
0.07622543722391129,9064
0.07620411366224289,9314
0.0761619508266449,14817
0.07613184303045273,9920
0.07588668167591095,19797
0.07579753547906876,11758
0.07562416791915894,24877
0.07560669630765915,6514
0.07558272033929825,3697
0.07552336156368256,11236
0.07550095021724701,22181
0.07527543604373932,12748
0.07518022507429123,11316
0.07500920444726944,260
0.07474971562623978,1086
0.07435690611600876,12825
0.07398172467947006,16
0.07393531501293182,610
0.07382772862911224,360
0.07379813492298126,9818
0.07371483743190765,8368
0.07339991629123688,9510
0.07299019396305084,8427
0.07293055206537247,2244
0.07283113896846771,3092
0.07248319685459137,31
0.07247038185596466,9641
0.07237415015697479,32169
0.07200847566127777,24843
0.07199481129646301,3470
0.07179111242294312,1173
0.0714816227555275,59
0.07139895856380463,364
0.07139205932617188,5772
0.07121790945529938,27764
0.07111822068691254,340
0.07093337178230286,6347
0.07057251036167145,2127
0.0702652558684349,268
0.07015150785446167,559
0.06994018703699112,1334
0.06986147910356522,5550
0.0697651356458664,661
0.06964853405952454,751
0.0692942813038826,834
0.06775318831205368,3899
0.0668942928314209,3674
0.0657513439655304,2370
0.06548628211021423,3114
0.06536537408828735,4109
0.06456438452005386,285
0.06392368674278259,773
0.06199388578534126,2297
0.0619509257376194,16828
0.061853908002376556,209
0.061622392386198044,3790
0.06159657984972,412
0.06154077872633934,609
0.06129293888807297,476
0.06117761880159378,9379
0.06106530874967575,2245
0.06106146052479744,14054
0.060925114899873734,10319
0.06061137840151787,13
0.05955752357840538,39245
0.05928733944892883,560
0.05884459614753723,498
0.058680444955825806,1490
0.058599263429641724,25042
0.05803334340453148,418
0.05795426666736603,517
0.05780073627829552,484
0.057597316801548004,10830
0.05755176022648811,19
0.057375967502593994,5798
0.05717131122946739,22975
0.057053688913583755,1663
0.05694643780589104,6944
0.056494344025850296,780
0.056020382791757584,1242
0.055269960314035416,343
0.05415106937289238,335
0.05200423300266266,1122
0.051101431250572205,3803
0.05003821477293968,1061
0.049728140234947205,26615
0.04838148504495621,22002
0.04822520166635513,37324
0.047654371708631516,23
0.04747723788022995,3236
0.04612193629145622,1254
0.04489976912736893,8609
0.0444483645260334,1631
0.04434484243392944,15979
0.04407771676778793,4586
0.04371180385351181,8376
0.04308163374662399,8834
0.04168369248509407,5228
0.04007062315940857,991
0.03847507759928703,7853
0.037621255964040756,1851
0.03576335310935974,6217
0.03391328081488609,6760
0.03224027529358864,5029
0.031083378940820694,15543
