Value,Index
0.08764367550611496,185
0.08751009404659271,2730
0.08748114854097366,989
0.08709187805652618,9945
0.08695759624242783,16
0.08678096532821655,40043
0.08673550188541412,9
0.08662854880094528,540
0.08655717968940735,35602
0.08628997951745987,43
0.08605865389108658,22164
0.08592835068702698,316
0.08590825647115707,401
0.0855526551604271,650
0.08552560210227966,4205
0.08550392836332321,1635
0.08547298610210419,87
0.08520642668008804,108
0.08506736159324646,903
0.08480402827262878,95
0.08476483076810837,146
0.08457653969526291,1258
0.08438732475042343,3557
0.0842890739440918,6671
0.08428800851106644,1966
0.08370379358530045,16775
0.08316683769226074,1926
0.08309628814458847,30421
0.08307069540023804,513
0.0830339640378952,6785
0.08300014585256577,41058
0.08260390162467957,6832
0.08256381005048752,1186
0.08253251016139984,995
0.08186551183462143,256
0.08177352696657181,479
0.0817553848028183,1042
0.08164362609386444,511
0.0809871107339859,19031
0.08098288625478745,8866
0.0807563066482544,13503
0.07984292507171631,7316
0.07981260120868683,115
0.07981085777282715,314
0.07947083562612534,15
0.07895617187023163,1175
0.07873240113258362,317
0.07869825512170792,28300
0.07834355533123016,6265
0.07791285961866379,343
0.07765165716409683,4676
0.07733488827943802,122
0.07722768932580948,921
0.07719255238771439,3432
0.07717561721801758,9499
0.0770731270313263,1312
0.07663789391517639,1492
0.07662409543991089,23043
0.07657021284103394,463
0.07610796391963959,338
0.07598890364170074,20491
0.07563140988349915,1386
0.07398369908332825,3019
0.07372680306434631,8315
0.07359229028224945,547
0.0730593129992485,18085
0.07269647717475891,4543
0.07266002893447876,51
0.0725478082895279,1957
0.0712154358625412,8943
0.07050035148859024,27815
0.07032390683889389,36
0.06992830336093903,293
0.068100206553936,18407
0.0676359161734581,31
0.06715831160545349,4987
0.06625618785619736,740
0.06607671082019806,4389
0.06582021713256836,206
0.06573356688022614,1213
0.06523372232913971,1056
0.06498213857412338,2645
0.06494392454624176,3006
0.06491021811962128,909
0.0641675740480423,5975
0.06406167894601822,18478
0.06272753328084946,3361
0.0621550977230072,103
0.06096814200282097,761
0.060806915163993835,42
0.06061912700533867,459
0.05971909314393997,4528
0.05754156783223152,214
0.05746719241142273,32
0.05721515789628029,238
0.056510813534259796,171
0.055875264108181,124
0.0555390790104866,12
0.054580800235271454,250
0.054103150963783264,8431
0.05167277529835701,3413
0.05144672468304634,34461
0.05144477263092995,32296
0.051266591995954514,5491
0.05067472532391548,1503
0.050530582666397095,6691
0.04968022182583809,11332
0.049606796354055405,17949
0.04958314448595047,3667
0.04957044869661331,97
0.04945230111479759,891
0.04944922775030136,209
0.049448661506175995,1611
0.0493520051240921,1049
0.04927434027194977,2440
0.049137379974126816,63
0.04819653183221817,24879
0.04806401953101158,2297
0.04726981744170189,31965
0.047038815915584564,4553
0.047011785209178925,5992
0.04678763076663017,3925
0.04667980596423149,232
0.04641278088092804,9830
0.046352267265319824,15660
0.0460469089448452,786
0.04579750820994377,3617
0.045699723064899445,2665
0.04561685770750046,21100
0.0455906055867672,4105
0.0454547256231308,198
0.04529029503464699,8992
0.045271195471286774,7336
0.04517955705523491,758
0.04491382837295532,8380
0.04464912414550781,5054
0.044640474021434784,184
0.04462243616580963,33616
0.04439627006649971,3820
0.04375089332461357,5506
0.043390486389398575,4463
0.04322191700339317,4088
0.04248492047190666,5117
0.04211461916565895,2352
0.042103156447410583,8905
0.04176556318998337,326
0.0416623055934906,11078
0.041353609412908554,14632
0.041289981454610825,15109
0.041213259100914,1115
0.040765125304460526,2887
0.040557462722063065,545
0.040360916405916214,21494
0.04015512391924858,212
0.039764247834682465,11046
0.03945852071046829,3220
